name,encoding_time_mean,decoding_time_mean,encoded_size_mean,photo,encoding_time_var,decoding_time_var,encoded_size_var,original_size,compression_ratio,measurement_count
Test_2mpampjjpg.png.ppm,296,45,136299,False,0,0,0,2218000,16.273046757496388,1
Test_354000.ppm.ppm,185,26,27096,True,0,0,0,1080447,39.87477856510186,1
Test_354001.ppm.ppm,165,24,24646,True,0,0,0,1081935,43.899009981335716,1
Test_354002.ppm.ppm,170,23,25214,True,0,0,0,1086351,43.08523042754025,1
Test_354003.ppm.ppm,151,25,31773,True,0,0,0,1086303,34.189500519308844,1
Test_354004.ppm.ppm,128,24,23118,True,0,0,0,1071591,46.35310147936673,1
Test_354005.ppm.ppm,151,24,31040,True,0,0,0,1061379,34.19391108247423,1
Test_354006.ppm.ppm,138,24,19380,True,0,0,0,1080447,55.75061919504644,1
Test_354007.ppm.ppm,155,25,30365,True,0,0,0,1077519,35.48555903178001,1
Test_354008.ppm.ppm,160,25,30425,True,0,0,0,1074591,35.319342645850455,1
Test_354009.ppm.ppm,134,25,26201,True,0,0,0,1077519,41.12510972863631,1
Test_384001.ppm.ppm,108,23,13573,True,0,0,0,1068735,78.73977749944743,1
Test_384002.ppm.ppm,119,24,19241,True,0,0,0,1071663,55.69684527831194,1
Test_384003.ppm.ppm,121,24,15031,True,0,0,0,1087815,72.3714323730956,1
Test_384004.ppm.ppm,235,23,18215,True,0,0,0,1179663,64.7632720285479,1
Test_384006.ppm.ppm,132,23,18769,True,0,0,0,1078911,57.48366988118706,1
Test_384007.ppm.ppm,188,34,36895,True,0,0,0,1064355,28.848217915706737,1
Test_384009.ppm.ppm,150,33,32108,True,0,0,0,1081935,33.696742244923385,1
Test_384010.ppm.ppm,157,22,26858,True,0,0,0,1067163,39.733524461985255,1
Test_384010-2.ppm.ppm,116,23,25008,True,0,0,0,737295,29.482365642994242,1
Test_384011.ppm.ppm,157,26,20372,True,0,0,0,1059951,52.02979579815433,1
Test_500px-Roadmap_to_Unicode_BMP_de.svg.png.ppm,118,22,26418,False,0,0,0,468015,17.715761980467864,1
Test_618px-Speed1c.ppm.ppm,165,26,43112,False,0,0,0,1112415,25.802908702913342,1
Test_800px-0849_pilar_ebro_2004.ppm.ppm,124,22,14895,True,0,0,0,1176015,78.95367573011077,1
Test_Alexandra+Burke+SUPER+HQ++PNG.ppm.ppm,140,21,21617,True,0,0,0,795015,36.77730489892215,1
Test_architecture-5ao.ppm.ppm,235,40,36205,True,0,0,0,3961816,109.42731666896837,1
Test_architecture-7q7.ppm.ppm,227,45,34518,True,0,0,0,3961816,114.77536357842285,1
Test_artificial8_full_PNGOUT.ppm.ppm,495,98,92205,False,0,0,0,18874385,204.70023317607505,1
Test_Ashton_landscape.png.ppm,183,33,36073,True,0,0,0,2359312,65.40382003160258,1
Test_aspens.ppm.ppm,129,23,19849,True,0,0,0,968775,48.80724469746587,1
Test_auto1.ppm.ppm,140,25,20584,True,0,0,0,1440015,69.9579770695686,1
Test_balloon.ppm.ppm,110,24,15423,True,0,0,0,740367,48.004084808403036,1
Test_barbara_PNGOUT.ppm.ppm,145,26,31677,True,0,0,0,1244175,39.276920162894214,1
Test_barbara2_PNGOUT.ppm.ppm,160,27,37659,True,0,0,0,1244175,33.03791922249661,1
Test_battery-6rc0.ppm.ppm,243,42,67591,True,0,0,0,3961816,58.61454927431167,1
Test_beach1.ppm.ppm,103,22,20815,True,0,0,0,740367,35.56891664664905,1
Test_beach2.ppm.ppm,126,24,27222,True,0,0,0,740367,27.19737712144589,1
Test_bear.ppm.ppm,71,19,7944,True,0,0,0,332583,41.86593655589124,1
Test_BigBuckBunny-Landscape.png.ppm,298,51,89840,False,0,0,0,5760017,64.1141696349065,1
Test_bike.rgb_PNGOUT.ppm.ppm,620,115,253150,True,0,0,0,15728657,62.131767726644284,1
Test_bike3.ppm.ppm,194,37,61732,True,0,0,0,2148135,34.79775481111903,1
Test_black.ppm.ppm,156,25,14697,True,0,0,0,1244175,84.65503163911002,1
Test_BlockMap_Photoshop_PNGOUT.ppm.ppm,407,72,136892,True,0,0,0,8631497,63.053334015136016,1
Test_BML_CAT_Chartres_03k_PNGOUT.ppm.ppm,247,35,81351,False,0,0,0,1555863,19.12530884684884,1
Test_boots_PNGOUT.ppm.ppm,257,39,61626,False,0,0,0,2608132,42.32194203745173,1
Test_Bretagne2.ppm.ppm,496,86,88461,True,0,0,0,15116561,170.88390364115259,1
Test_brick.ppm.ppm,512,93,100489,True,0,0,0,15116561,150.4300072644767,1
Test_bullfight.ppm.ppm,89,19,11080,True,0,0,0,294927,26.617960288808664,1
Test_BumbleBee_HedKase.ppm.ppm,1241,235,231354,False,0,0,0,58320017,252.0812996533451,1
Test_cafe.rgb.ppm.ppm,814,173,643268,True,0,0,0,15728657,24.45117276158615,1
Test_captured_Image-png_4d60c4b0-7133-4ef8-bbe0-be0e27b0bf29_PNGOUT.ppm.ppm,143,22,22776,False,0,0,0,744015,32.66662276080084,1
Test_carpets-j4h.ppm.ppm,266,41,64199,True,0,0,0,3961816,61.711490833190545,1
Test_cathedral.ppm.ppm,587,106,158771,True,0,0,0,18048017,113.6732589704669,1
Test_cement.ppm.ppm,453,82,52424,True,0,0,0,15116561,288.35191896841144,1
Test_Cevennes1.ppm.ppm,601,106,235107,True,0,0,0,15116561,64.29651605439226,1
Test_Cevennes2.ppm.ppm,97,22,7568,True,0,0,0,921615,121.77788054968288,1
Test_Chart_pulinco_PNGOUT.ppm.ppm,215,33,39674,False,0,0,0,2423536,61.08625296163734,1
Test_chart2_PNGOUT.ppm.ppm,182,26,15778,False,0,0,0,2024475,128.30998859170998,1
Test_ChartBuilder_PNGOUT.ppm.ppm,241,31,55961,False,0,0,0,1727523,30.8701238362431,1
Test_chinook.ppm.ppm,139,22,10926,True,0,0,0,1179663,107.96842394288852,1
Test_ciudad-2_0.png.ppm,313,37,121805,False,0,0,0,1491855,12.247896227576865,1
Test_coffee2-216x300.png.ppm,57,18,7437,False,0,0,0,194415,26.141589350544574,1
Test_colours-10.ppm.ppm,231,41,40604,True,0,0,0,3961816,97.57206186582603,1
Test_colours-an5.ppm.ppm,290,47,105879,True,0,0,0,3961816,37.41833602508524,1
Test_computer-301.ppm.ppm,240,41,51413,True,0,0,0,3961816,77.05864275572326,1
Test_computer-309.ppm.ppm,287,42,69296,True,0,0,0,3961816,57.172362041099056,1
Test_Cone-response.ppm.ppm,120,21,12919,False,0,0,0,570915,44.19188791702144,1
Test_construction-06.ppm.ppm,223,40,46006,True,0,0,0,3978856,86.48558883623875,1
Test_construction-g6vr.ppm.ppm,253,45,66730,True,0,0,0,3961816,59.37083770418103,1
Test_construction-w7xq.ppm.ppm,343,47,118827,True,0,0,0,3961816,33.34104201906974,1
Test_corn-j7z2.ppm.ppm,311,47,113898,True,0,0,0,4004416,35.15791322060089,1
Test_couple.ppm.ppm,66,18,7153,True,0,0,0,196623,27.488186774779813,1
Test_cover07_img10.png.ppm,268,42,88264,False,0,0,0,3145745,35.640181727544636,1
